,endTime,artistName,trackName,msPlayed
362,2020-01-07 18:18,George Harrison,Wah-Wah - Remastered 2014,59725
363,2020-01-07 18:49,George Harrison,Run Of The Mill - Remastered 2014,171693
364,2020-01-07 18:53,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,2538
365,2020-01-07 18:53,George Harrison,My Sweet Lord - Remastered 2014,245
366,2020-01-07 18:53,George Harrison,I Live For You - Remastered 2014,217746
367,2020-01-07 18:59,George Harrison,Wah-Wah - Remastered 2014,337760
368,2020-01-07 19:07,George Harrison,Isn't It A Pity - Remastered 2014,430866
369,2020-01-07 19:12,George Harrison,What Is Life - Remastered 2014,264413
370,2020-01-07 19:15,George Harrison,If Not For You - Remastered 2014,210720
371,2020-01-07 19:19,George Harrison,Behind That Locked Door - Remastered 2014,186960
372,2020-01-07 21:28,George Harrison,Let It Down - Remastered 2014,298160
373,2020-01-07 21:47,George Harrison,Wah-Wah - Remastered 2014,278035
374,2020-01-07 21:58,George Harrison,Wah-Wah - Remastered 2014,300736
375,2020-01-07 22:25,George Harrison,Isn't It A Pity - Remastered 2014,31951
376,2020-01-07 22:26,Dua Lipa,Don't Start Now,65962
377,2020-01-08 07:30,George Harrison,Wah-Wah - Remastered 2014,337760
378,2020-01-08 07:36,George Harrison,Isn't It A Pity - Remastered 2014,333258
379,2020-01-08 07:40,George Harrison,What Is Life - Remastered 2014,264413
380,2020-01-08 07:44,George Harrison,If Not For You - Remastered 2014,210720
381,2020-01-08 07:47,George Harrison,Behind That Locked Door - Remastered 2014,186960
382,2020-01-08 07:51,George Harrison,Let It Down - Remastered 2014,252168
383,2020-01-08 07:52,George Harrison,Let It Down - Remastered 2014,46009
384,2020-01-08 07:55,George Harrison,Run Of The Mill - Remastered 2014,171693
385,2020-01-08 07:58,George Harrison,I Live For You - Remastered 2014,217746
386,2020-01-08 08:21,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,175814
387,2020-01-08 08:25,Empty Fields,Aero Noise,200694
388,2020-01-08 08:28,Empty Fields,Aero Noise,200694
389,2020-01-08 08:31,Empty Fields,Aero Noise,200694
390,2020-01-08 08:35,Empty Fields,Aero Noise,200694
391,2020-01-08 08:40,Empty Fields,Aero Noise,200694
392,2020-01-08 08:44,Empty Fields,Aero Noise,200694
393,2020-01-08 08:47,Empty Fields,Aero Noise,200694
394,2020-01-08 08:50,Empty Fields,Aero Noise,200694
395,2020-01-08 08:57,Empty Fields,Aero Noise,200694
396,2020-01-08 09:01,Empty Fields,Aero Noise,200694
397,2020-01-08 09:18,Empty Fields,Aero Noise,25285
398,2020-01-08 09:25,George Harrison,Isn't It A Pity - Remastered 2014,430866
399,2020-01-08 09:31,George Harrison,What Is Life - Remastered 2014,264413
400,2020-01-08 09:32,George Harrison,If Not For You - Remastered 2014,6245
401,2020-01-08 09:32,George Harrison,Behind That Locked Door - Remastered 2014,42
402,2020-01-08 09:32,George Harrison,Let It Down - Remastered 2014,1258
403,2020-01-08 09:34,George Harrison,Run Of The Mill - Remastered 2014,100885
404,2020-01-08 15:47,George Harrison,Let It Down - Remastered 2014,640
405,2020-01-08 15:50,George Harrison,I Live For You - Remastered 2014,3943
406,2020-01-08 15:50,George Harrison,If Not For You - Remastered 2014,511
407,2020-01-08 15:50,George Harrison,What Is Life - Remastered 2014,789
408,2020-01-08 15:50,George Harrison,Run Of The Mill - Remastered 2014,171693
409,2020-01-08 15:50,George Harrison,Run Of The Mill - Remastered 2014,469
410,2020-01-08 15:50,George Harrison,Behind That Locked Door - Remastered 2014,490
411,2020-01-08 15:50,George Harrison,Let It Down - Remastered 2014,533
412,2020-01-08 15:58,George Harrison,Isn't It A Pity - Remastered 2014,430866
413,2020-01-08 16:33,George Harrison,What Is Life - Remastered 2014,28802
414,2020-01-08 16:40,George Harrison,My Sweet Lord - Remastered 2014,281226
415,2020-01-08 16:45,George Harrison,Wah-Wah - Remastered 2014,337760
416,2020-01-08 16:53,George Harrison,Isn't It A Pity - Remastered 2014,430866
417,2020-01-08 16:59,George Harrison,What Is Life - Remastered 2014,264413
418,2020-01-08 17:10,George Harrison,If Not For You - Remastered 2014,210720
419,2020-01-08 17:13,George Harrison,Behind That Locked Door - Remastered 2014,186960
420,2020-01-08 18:17,George Harrison,Let It Down - Remastered 2014,272138
421,2020-01-08 18:19,Dua Lipa,Don't Start Now,183290
422,2020-01-08 18:20,George Harrison,What Is Life - Remastered 2014,5760
423,2020-01-08 18:20,George Harrison,Isn't It A Pity - Remastered 2014,768
424,2020-01-08 18:20,Dua Lipa,Don't Start Now,99836
425,2020-01-08 18:21,George Harrison,My Sweet Lord - Remastered 2014,2560
426,2020-01-08 18:21,George Harrison,My Sweet Lord - Remastered 2014,5610
427,2020-01-08 18:21,George Harrison,My Sweet Lord - Remastered 2014,2773
428,2020-01-08 18:21,George Harrison,Run Of The Mill - Remastered 2014,1301
429,2020-01-08 18:23,George Harrison,Run Of The Mill - Remastered 2014,171693
430,2020-01-08 18:29,George Harrison,Wah-Wah - Remastered 2014,337760
431,2020-01-08 18:36,George Harrison,Isn't It A Pity - Remastered 2014,430866
432,2020-01-08 18:41,George Harrison,What Is Life - Remastered 2014,264413
433,2020-01-08 19:13,George Harrison,If Not For You - Remastered 2014,210720
434,2020-01-08 19:28,George Harrison,If Not For You - Remastered 2014,86510
435,2020-01-08 19:31,George Harrison,Behind That Locked Door - Remastered 2014,186960
436,2020-01-08 19:36,George Harrison,Let It Down - Remastered 2014,298160
437,2020-01-08 19:39,George Harrison,Run Of The Mill - Remastered 2014,171693
438,2020-01-08 20:46,George Harrison,I Live For You - Remastered 2014,143268
439,2020-01-08 20:52,George Harrison,Wah-Wah - Remastered 2014,337760
440,2020-01-08 20:59,George Harrison,Isn't It A Pity - Remastered 2014,430866
441,2020-01-08 21:04,George Harrison,What Is Life - Remastered 2014,264413
442,2020-01-08 21:07,George Harrison,If Not For You - Remastered 2014,210720
443,2020-01-08 21:10,George Harrison,Behind That Locked Door - Remastered 2014,186960
444,2020-01-08 21:15,George Harrison,Let It Down - Remastered 2014,298160
445,2020-01-08 21:19,George Harrison,My Sweet Lord - Remastered 2014,5674
446,2020-01-08 21:19,George Harrison,Wah-Wah - Remastered 2014,2325
447,2020-01-08 21:19,George Harrison,Run Of The Mill - Remastered 2014,1023
448,2020-01-08 21:19,George Harrison,Run Of The Mill - Remastered 2014,77541
449,2020-01-08 21:19,George Harrison,I'd Have You Anytime - Remastered 2014,3242
450,2020-01-08 21:22,George Harrison,Run Of The Mill - Remastered 2014,171693
451,2020-01-08 21:27,George Harrison,My Sweet Lord - Remastered 2014,281226
452,2020-01-08 21:56,George Harrison,Behind That Locked Door - Remastered 2014,31449
453,2020-01-08 22:01,George Harrison,What Is Life - Remastered 2014,264413
454,2020-01-08 22:03,George Harrison,Wah-Wah - Remastered 2014,16830
455,2020-01-09 07:36,George Harrison,If Not For You - Remastered 2014,2837
456,2020-01-09 07:40,George Harrison,What Is Life - Remastered 2014,264413
457,2020-01-09 07:44,George Harrison,If Not For You - Remastered 2014,210720
458,2020-01-09 07:47,George Harrison,Behind That Locked Door - Remastered 2014,186960
459,2020-01-09 07:52,George Harrison,Let It Down - Remastered 2014,298160
460,2020-01-09 07:57,George Harrison,Run Of The Mill - Remastered 2014,337520
461,2020-01-09 08:03,George Harrison,I Live For You - Remastered 2014,28840
462,2020-01-09 16:01,George Harrison,Wah-Wah - Remastered 2014,337760
463,2020-01-09 16:08,George Harrison,Isn't It A Pity - Remastered 2014,430866
464,2020-01-09 16:13,George Harrison,What Is Life - Remastered 2014,264413
465,2020-01-09 16:16,George Harrison,If Not For You - Remastered 2014,210720
466,2020-01-09 16:19,George Harrison,Behind That Locked Door - Remastered 2014,186960
467,2020-01-09 16:24,George Harrison,Let It Down - Remastered 2014,298160
468,2020-01-09 16:32,George Harrison,Run Of The Mill - Remastered 2014,336445
469,2020-01-09 16:36,George Harrison,I Live For You - Remastered 2014,217746
470,2020-01-09 17:18,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,113365
471,2020-01-09 17:38,George Harrison,If Not For You - Remastered 2014,163000
472,2020-01-09 17:38,George Harrison,What Is Life - Remastered 2014,106
473,2020-01-09 17:38,George Harrison,Isn't It A Pity - Remastered 2014,853
474,2020-01-09 19:08,George Harrison,Wah-Wah - Remastered 2014,337760
475,2020-01-09 19:16,George Harrison,Isn't It A Pity - Remastered 2014,430866
476,2020-01-10 07:25,George Harrison,What Is Life - Remastered 2014,206904
477,2020-01-10 07:29,George Harrison,What Is Life - Remastered 2014,264413
478,2020-01-10 07:33,George Harrison,If Not For You - Remastered 2014,210720
479,2020-01-10 07:36,George Harrison,Behind That Locked Door - Remastered 2014,186960
480,2020-01-10 08:57,George Harrison,Let It Down - Remastered 2014,298160
481,2020-01-10 09:00,George Harrison,Run Of The Mill - Remastered 2014,171693
482,2020-01-10 09:05,George Harrison,My Sweet Lord - Remastered 2014,281226
483,2020-01-10 09:11,George Harrison,Wah-Wah - Remastered 2014,337760
484,2020-01-10 09:18,George Harrison,Isn't It A Pity - Remastered 2014,430866
485,2020-01-10 09:22,George Harrison,What Is Life - Remastered 2014,264413
486,2020-01-10 09:25,George Harrison,Run Of The Mill - Remastered 2014,171693
487,2020-01-10 09:29,George Harrison,I Live For You - Remastered 2014,217746
488,2020-01-10 09:33,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,189352
489,2020-01-10 09:34,George Harrison,What Is Life - Remastered 2014,60202
490,2020-01-10 17:17,George Harrison,What Is Life - Remastered 2014,204220
491,2020-01-10 18:17,George Harrison,If Not For You - Remastered 2014,210720
492,2020-01-10 18:20,George Harrison,Behind That Locked Door - Remastered 2014,186960
493,2020-01-10 18:25,George Harrison,Let It Down - Remastered 2014,298160
494,2020-01-10 18:28,George Harrison,Run Of The Mill - Remastered 2014,171693
495,2020-01-10 18:33,George Harrison,I Live For You - Remastered 2014,217746
496,2020-01-10 18:36,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,202066
497,2020-01-10 18:54,George Harrison,Run Of The Mill - Remastered 2014,169087
498,2020-01-10 18:54,George Harrison,Let It Down - Original Guitar And Vocal / Remastered 2014,140347
499,2020-01-10 18:59,Ozzy Osbourne,Ordinary Man (feat. Elton John),298730
500,2020-01-10 20:36,George Harrison,What Is Life - Remastered 2014,264413
501,2020-01-11 17:02,George Harrison,If Not For You - Remastered 2014,210720
502,2020-01-11 17:05,George Harrison,Behind That Locked Door - Remastered 2014,186960
503,2020-01-11 17:10,George Harrison,Let It Down - Remastered 2014,298160
504,2020-01-11 17:13,George Harrison,Run Of The Mill - Remastered 2014,171693
505,2020-01-11 18:25,George Harrison,I Live For You - Remastered 2014,124817
506,2020-01-11 18:25,George Harrison,Run Of The Mill - Remastered 2014,2391
507,2020-01-11 18:30,George Harrison,Wah-Wah - Remastered 2014,789
508,2020-01-11 18:30,Pink Floyd,Wish You Were Here - 2011 Remastered Version,315164
509,2020-01-11 18:35,George Harrison,What Is Life - Remastered 2014,264413
510,2020-01-11 18:38,George Harrison,If Not For You - Remastered 2014,210720
511,2020-01-11 18:41,George Harrison,Behind That Locked Door - Remastered 2014,186960
512,2020-01-11 20:01,George Harrison,Let It Down - Remastered 2014,3924
513,2020-01-11 20:06,George Harrison,Wah-Wah - Remastered 2014,337760
514,2020-01-11 20:14,George Harrison,Isn't It A Pity - Remastered 2014,430867
515,2020-01-11 20:18,George Harrison,What Is Life - Remastered 2014,264413
516,2020-01-11 20:21,George Harrison,If Not For You - Remastered 2014,210720
517,2020-01-11 20:27,George Harrison,Behind That Locked Door - Remastered 2014,186960
518,2020-01-11 20:32,George Harrison,Let It Down - Remastered 2014,298160
519,2020-01-11 20:35,George Harrison,Run Of The Mill - Remastered 2014,171693
520,2020-01-11 20:39,George Harrison,I Live For You - Remastered 2014,213760
521,2020-01-11 20:42,George Harrison,Run Of The Mill - Remastered 2014,171693
522,2020-01-11 20:44,George Harrison,Run Of The Mill - Remastered 2014,171693
523,2020-01-11 20:47,George Harrison,Run Of The Mill - Remastered 2014,171693
524,2020-01-11 20:50,George Harrison,Run Of The Mill - Remastered 2014,171693
525,2020-01-11 20:53,George Harrison,Run Of The Mill - Remastered 2014,171693
526,2020-01-11 20:56,George Harrison,Run Of The Mill - Remastered 2014,171693
527,2020-01-11 20:59,George Harrison,Run Of The Mill - Remastered 2014,171693
528,2020-01-11 21:02,George Harrison,Run Of The Mill - Remastered 2014,171693
529,2020-01-11 21:05,George Harrison,Run Of The Mill - Remastered 2014,171693
530,2020-01-11 21:07,George Harrison,Run Of The Mill - Remastered 2014,171693
531,2020-01-11 21:10,George Harrison,Run Of The Mill - Remastered 2014,154184
532,2020-01-11 21:22,Dire Straits,Sultans Of Swing,214037
533,2020-01-11 21:24,Dire Straits,Sultans Of Swing,134370
534,2020-01-11 21:28,Dire Straits,Walk Of Life,249960
535,2020-01-11 21:37,Dire Straits,Brothers In Arms,38340
536,2020-01-11 21:37,Dire Straits,Money For Nothing,510933
537,2020-01-11 21:42,George Harrison,Apple Scruffs - Remastered 2014,186893
538,2020-01-11 21:46,George Harrison,Ballad Of Sir Frankie Crisp (Let It Roll) - Remastered 2014,228373
539,2020-01-11 21:49,George Harrison,Awaiting On You All - Remastered 2014,168053
540,2020-01-11 21:53,George Harrison,All Things Must Pass - Remastered 2014,226866
541,2020-01-11 21:53,George Harrison,I Dig Love - Remastered 2014,34272
542,2020-01-11 21:53,Steven Wright,"And Now Little Green Bag... - From ""Reservoir Dogs"" Soundtrack",3882
543,2020-01-11 21:57,George Harrison,Art Of Dying - Remastered 2014,0
544,2020-01-11 21:57,Steven Wright,Rock Flock Of Five - Reservoir Dogs/Soundtrack Version,11173
545,2020-01-11 21:57,George Baker Selection,Little Green Bag - Single Edit,201640
546,2020-01-11 21:58,The Beatles,Strawberry Fields Forever - Take 1,1770
547,2020-01-11 21:58,Blue Swede,Hooked on a Feeling,35690
548,2020-01-11 21:58,The Beatles,A Day In The Life - Remix,32234
549,2020-01-11 22:03,The Beatles,A Day In The Life - Remix,264504
550,2020-01-11 22:05,The Beatles,Strawberry Fields Forever - Take 1,159787
551,2020-01-11 22:08,The Beatles,Strawberry Fields Forever - Take 4,180120
552,2020-01-11 22:12,The Beatles,Strawberry Fields Forever - Take 26,29312
553,2020-01-11 22:12,The Beatles,Strawberry Fields Forever - Take 7,196747
554,2020-01-11 22:21,Pink Floyd,Echoes - 2011 Remastered Version,491061
555,2020-01-12 10:05,Pink Floyd,Echoes - 2011 Remastered Version,10197
556,2020-01-12 10:05,The Beatles,Lucy In The Sky With Diamonds - Take 1 And Speech At The End,0
557,2020-01-12 10:08,The Beatles,Lovely Rita - Speech And Take 9,185013
558,2020-01-12 10:08,The Beatles,Lucy In The Sky With Diamonds - Take 1 And Speech At The End,14688
559,2020-01-12 10:09,The Beatles,"Lucy In The Sky With Diamonds - Speech, False Start And Take 5",36053
560,2020-01-12 10:10,The Beatles,Lucy In The Sky With Diamonds - Original Mono Mix - No. 11,0
561,2020-01-12 10:10,The Beatles,Within You Without You - George Coaching The Musicians,54165
562,2020-01-12 10:15,The Beatles,A Day In The Life,274325
563,2020-01-12 10:19,The Beatles,Strawberry Fields Forever,248866
564,2020-01-12 10:22,The Beatles,Penny Lane,182053
565,2020-01-12 10:27,The Beatles,Lucy In The Sky With Diamonds - Original Mono Mix - No. 11,15018
566,2020-01-12 10:27,The Beatles,A Day In The Life - First Mono Mix,283106
567,2020-01-12 10:30,Dua Lipa,Don't Start Now,183290
568,2020-01-12 10:34,Meghan Trainor,All About That Bass,4604
569,2020-01-12 10:34,The Beatles,I Want You (She's So Heavy) - Remastered 2009,2560
570,2020-01-12 10:34,Dua Lipa,Don't Start Now,183290
571,2020-01-12 10:39,The Beatles,You Never Give Me Your Money - Remastered 2009,242973
572,2020-01-12 10:41,The Beatles,Sun King - Remastered 2009,146266
573,2020-01-12 10:42,The Beatles,Mean Mr Mustard - Remastered 2009,66533
574,2020-01-12 10:43,The Beatles,Polythene Pam - Remastered 2009,72640
575,2020-01-12 10:45,The Beatles,She Came In Through The Bathroom Window - Remastered 2009,118626
576,2020-01-12 10:47,The Beatles,Golden Slumbers - Remastered 2009,91760
577,2020-01-12 10:48,The Beatles,Carry That Weight - Remastered 2009,96466
578,2020-01-12 10:51,The Beatles,The End - Remastered 2009,141613
579,2020-01-12 10:51,The Beatles,Her Majesty - Remastered 2009,25986
580,2020-01-12 10:55,The Beatles,Don't Let Me Down - Remastered 2009,215733
581,2020-01-12 10:55,Procol Harum,A Whiter Shade of Pale - Original Single Version,24129
582,2020-01-12 11:18,The Beatles,Eleanor Rigby - Remastered 2009,126533
583,2020-01-12 11:21,The Beatles,I'm Only Sleeping - Remastered 2009,180320
584,2020-01-12 11:27,The Beatles,Love You To - Remastered 2009,63429
585,2020-01-12 11:32,George Harrison,What Is Life - Remastered 2014,264413
586,2020-01-12 11:36,George Harrison,If Not For You - Remastered 2014,210720
587,2020-01-12 11:39,George Harrison,Behind That Locked Door - Remastered 2014,186960
588,2020-01-12 11:44,George Harrison,Let It Down - Remastered 2014,298160
589,2020-01-12 11:47,George Harrison,Run Of The Mill - Remastered 2014,171693
590,2020-01-12 11:50,George Harrison,I Live For You - Remastered 2014,217746
591,2020-01-12 11:54,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,202066
592,2020-01-12 11:54,George Harrison,Let It Down - Original Guitar And Vocal / Remastered 2014,13594
593,2020-01-12 11:58,George Harrison,What Is Life - Backing Track / Remastered 2014,267586
594,2020-01-12 12:03,George Harrison,My Sweet Lord (2000) - Remastered 2014,295373
595,2020-01-12 12:07,George Harrison,Beware Of Darkness - Remastered 2014,3452
596,2020-01-12 12:07,Dire Straits,Walk Of Life,359
597,2020-01-12 13:00,The Beatles,I Should Have Known Better - Remastered 2009,15000
598,2020-01-12 13:00,Dire Straits,Sultans Of Swing,183460
599,2020-01-12 13:01,The Beatles,You Really Got A Hold On Me - Remastered 2009,10054
600,2020-01-12 13:03,The Beatles,I Want To Hold Your Hand - Remastered 2015,145746
