artistName,trackName,trackName
Wings,Little Woman Love - 2018 Remaster,1
Wings,Love Is Strange - Remastered 2018,1
Wings,Magneto And Titanium Man - Live / Remastered,1
Wings,Mary Had A Little Lamb - 2018 Remaster,1
Wings,Medicine Jar - Live / Remastered,1
Wings,Medicine Jar - Remastered 2014,1
Wings,Mrs Vandebilt - Remastered 2010,1
Wings,Mumbo Link - Remastered 2018,1
Wings,Must Do Something About It - Paul's Version / Remastered 2014,1
Wings,Night Out,1
Wings,Rock Show - Remastered 2014,1
Wings,Silly Love Songs - Live / Remastered,1
Wings,Single Pigeon - 2018 Remaster,1
Wings,Soily - Live / Remastered,1
Wings,Spirits Of Ancient Egypt - Live / Remastered,1
Wings,Spirits Of Ancient Egypt - Remastered 2014,1
Wings,The Mess - Live At The Hague/1972,1
Wings,Tomorrow - Remastered 2018,1
Wings,Venus And Mars - Remastered 2014,1
Wings,Venus And Mars / Rock Show / Jet - Live / Remastered,1
Wings,When The Night - 2018 Remaster,1
Yello,Oh Yeah - Remastered 2005,1
Yes,Roundabout - 2003 Remaster,6
Yes,Then - 2013 Remaster,1
Yes,Yesterday and Today - 2003 Remaster,1
Yusuf / Cat Stevens,Father And Son,46
Yusuf / Cat Stevens,Morning Has Broken,37
Yusuf / Cat Stevens,Where Do The Children Play?,30
Yusuf / Cat Stevens,Wild World,28
Yusuf / Cat Stevens,Hard Headed Woman,6
Yusuf / Cat Stevens,Into White,5
Yusuf / Cat Stevens,Peace Train,5
Yusuf / Cat Stevens,Tea For The Tillerman,5
Yusuf / Cat Stevens,Miles From Nowhere,4
Yusuf / Cat Stevens,Sad Lisa,4
Yusuf / Cat Stevens,But I Might Die Tonight,3
Yusuf / Cat Stevens,Longer Boats,3
Yusuf / Cat Stevens,On The Road To Find Out,3
Yusuf / Cat Stevens,The Wind,3
Yusuf / Cat Stevens,Bitterblue,2
Yusuf / Cat Stevens,Moonshadow,2
Yusuf / Cat Stevens,Can't Keep It In,1
Yusuf / Cat Stevens,Rubylove,1
pewdiepie,Hej Monika - Remix,1
Ásgeir,Dýrð í dauðaþögn,59
Ásgeir,Sumargestur,35
Ásgeir,Leyndarmál,29
Ásgeir,Hljóða nótt,18
Ásgeir,Heimförin,15
Ásgeir,Hærra,14
Ásgeir,Nýfallið regn,13
Ásgeir,Að grafa sig í fönn,8
Ásgeir,Samhjómur,7
Ásgeir,Þennan dag,6
Ásgeir,King And Cross,2
Ásgeir,Bernskan,1
Ásgeir,Going Home,1
Ásgeir,Higher,1
Ásgeir,In The Silence,1
Ásgeir,Pictures,1
Ásgeir,Stardust,1
Ásgeir,Summer Guest,1
Ásgeir,Youth,1
Édith Piaf,La Vie en rose,1
Éric Serra,"The Goldeneye Overture (Part I: Half Of Everything Is Luck/Part II: The Other Half Is Fate/Part III: For England, James)",1
Öse Schuppel,s'Rothe-Zäuerli,1
